ybs1_id,year,borough,stname,street_name_direction,street_name_direction_affix_type,street_name_stem,street_name_type,street_name_type_affix_type,street_name_stem_nysiis
4043,1910,3,34 st,,,34,st,suffix,34
4044,1910,3,35 st,,,35,st,suffix,35
4045,1910,3,36 st,,,36,st,suffix,36
4046,1910,3,37 st,,,37,st,suffix,37
4047,1910,3,38 st,,,38,st,suffix,38
4048,1910,3,39 st,,,39,st,suffix,39
4049,1910,3,4 av,,,4,av,suffix,4
4050,1910,3,4 pl,,,4,pl,suffix,4
4051,1910,3,4 st,,,4,st,suffix,4
4052,1910,3,40 st,,,40,st,suffix,40
4053,1910,3,41 st,,,41,st,suffix,41
4054,1910,3,42 st,,,42,st,suffix,42
4055,1910,3,43 st,,,43,st,suffix,43
4056,1910,3,44 st,,,44,st,suffix,44
4057,1910,3,45 st,,,45,st,suffix,45
4058,1910,3,46 st,,,46,st,suffix,46
4059,1910,3,47 st,,,47,st,suffix,47
4060,1910,3,48 st,,,48,st,suffix,48
4061,1910,3,49 st,,,49,st,suffix,49
4062,1910,3,5 av,,,5,av,suffix,5
4063,1910,3,5 st,,,5,st,suffix,5
4064,1910,3,50 st,,,50,st,suffix,50
4065,1910,3,51 st,,,51,st,suffix,51
4066,1910,3,52 st,,,52,st,suffix,52
4067,1910,3,53 st,,,53,st,suffix,53
4068,1910,3,54 st,,,54,st,suffix,54
4069,1910,3,55 st,,,55,st,suffix,55
4070,1910,3,56 st,,,56,st,suffix,56
4071,1910,3,57 st,,,57,st,suffix,57
4072,1910,3,58 st,,,58,st,suffix,58
4073,1910,3,59 st,,,59,st,suffix,59
4074,1910,3,6 av,,,6,av,suffix,6
4075,1910,3,6 st,,,6,st,suffix,6
4076,1910,3,60 st,,,60,st,suffix,60
4077,1910,3,61 st,,,61,st,suffix,61
4078,1910,3,62 st,,,62,st,suffix,62
4079,1910,3,63 st,,,63,st,suffix,63
4080,1910,3,64 st,,,64,st,suffix,64
4081,1910,3,65 st,,,65,st,suffix,65
4082,1910,3,66 st,,,66,st,suffix,66
4083,1910,3,67 st,,,67,st,suffix,67
4084,1910,3,68 st,,,68,st,suffix,68
4085,1910,3,7 av,,,7,av,suffix,7
4086,1910,3,7 st,,,7,st,suffix,7
4087,1910,3,70 st,,,70,st,suffix,70
4088,1910,3,71 st,,,71,st,suffix,71
4089,1910,3,72 st,,,72,st,suffix,72
4090,1910,3,73 st,,,73,st,suffix,73
4091,1910,3,74 st,,,74,st,suffix,74
4092,1910,3,75 st,,,75,st,suffix,75
4093,1910,3,76 st,,,76,st,suffix,76
4094,1910,3,77 st,,,77,st,suffix,77
4095,1910,3,78 st,,,78,st,suffix,78
4096,1910,3,79 st,,,79,st,suffix,79
4097,1910,3,8 av,,,8,av,suffix,8
4098,1910,3,8 st,,,8,st,suffix,8
4099,1910,3,80 st,,,80,st,suffix,80
4100,1910,3,81 st,,,81,st,suffix,81
4101,1910,3,82 st,,,82,st,suffix,82
4102,1910,3,83 st,,,83,st,suffix,83
4103,1910,3,84 st,,,84,st,suffix,84
4104,1910,3,85 st,,,85,st,suffix,85
4105,1910,3,86 st,,,86,st,suffix,86
4106,1910,3,87 st,,,87,st,suffix,87
4107,1910,3,88 st,,,88,st,suffix,88
4108,1910,3,89 st,,,89,st,suffix,89
4109,1910,3,9 av,,,9,av,suffix,9
4110,1910,3,9 st,,,9,st,suffix,9
4112,1910,3,90 st,,,90,st,suffix,90
4113,1910,3,91 st,,,91,st,suffix,91
4114,1910,3,92 st,,,92,st,suffix,92
4115,1910,3,93 st,,,93,st,suffix,93
4116,1910,3,94 st,,,94,st,suffix,94
4117,1910,3,95 av,,,95,av,suffix,95
4118,1910,3,95 st,,,95,st,suffix,95
4119,1910,3,96 st,,,96,st,suffix,96
4120,1910,3,97 st,,,97,st,suffix,97
4121,1910,3,99 st,,,99,st,suffix,99
4123,1910,3,aberdeen st,,,aberdeen,st,suffix,ABARDAN
4124,1910,3,adams st,,,adams,st,suffix,ADAN
4125,1910,3,adelphi pl,,,adelphi,pl,suffix,ADALF
4126,1910,3,adelphi st,,,adelphi,st,suffix,ADALF
4127,1910,3,agate ct,,,agate,ct,suffix,AGAT
4128,1910,3,ainslie st,,,ainslie,st,suffix,ANSLY
4129,1910,3,aitken pl,,,aitken,pl,suffix,ATCAN
4130,1910,3,alabama av,,,alabama,av,suffix,ALABAN
4131,1910,3,albany av,,,albany,av,suffix,ALBANY
4132,1910,3,albemarle rd,,,albemarle,rd,suffix,ALBANARL
4133,1910,3,albemarle ter,,,albemarle,ter,suffix,ALBANARL
4134,1910,3,alice ct,,,alice,ct,suffix,ALAC
4135,1910,3,alton pl,,,alton,pl,suffix,ALTAN
4137,1910,3,amboy st,,,amboy,st,suffix,ANBY
4138,1910,3,amersfort pl,,,amersfort,pl,suffix,ANARSFAD
4140,1910,3,ames st,,,ames,st,suffix,AN
4141,1910,3,amherst st,,,amherst,st,suffix,ANMARST
4142,1910,3,amity st,,,amity,st,suffix,ANATY
4145,1910,3,anthony st,,,anthony,st,suffix,ANTANY
4146,1910,3,apollo st,,,apollo,st,suffix,APAL
4148,1910,3,argyle rd,,,argyle,rd,suffix,ARGYL
4149,1910,3,arion pl,,,arion,pl,suffix,ARAN
4150,1910,3,arlington av,,,arlington,av,suffix,ARLANGTAN
4151,1910,3,arlington pl,,,arlington,pl,suffix,ARLANGTAN
4153,1910,3,ash st,,,ash,st,suffix,
4154,1910,3,ashford st,,,ashford,st,suffix,ASFAD
4156,1910,3,ashland st,,,ashland,st,suffix,ASLAD
4158,1910,3,atkins av,,,atkins,av,suffix,ATCAN
4159,1910,3,atlantic av,,,atlantic,av,suffix,ATLANTAC
4160,1910,3,auburn pl,,,auburn,pl,suffix,ABARN
4164,1910,3,av c,,,c,av,prefix,
4165,1910,3,av d,,,d,av,prefix,
4166,1910,3,av e,,,e,av,prefix,
4167,1910,3,av f,,,f,av,prefix,
4169,1910,3,av h,,,h,av,prefix,
4170,1910,3,av i,,,i,av,prefix,
4171,1910,3,av j,,,j,av,prefix,
4172,1910,3,av k,,,k,av,prefix,
4173,1910,3,av l,,,l,av,prefix,
4174,1910,3,av m,,,m,av,prefix,
4175,1910,3,av n,,,n,av,prefix,
4176,1910,3,av o,,,o,av,prefix,
4177,1910,3,av p,,,p,av,prefix,
4178,1910,3,av r,,,r,av,prefix,
4179,1910,3,av s,,,s,av,prefix,
4180,1910,3,av t,,,t,av,prefix,
4181,1910,3,av u,,,u,av,prefix,
4182,1910,3,av v,,,v,av,prefix,
4183,1910,3,av w,,,w,av,prefix,
4184,1910,3,av x,,,x,av,prefix,
4185,1910,3,av y,,,y,av,prefix,
4186,1910,3,av z,,,z,av,prefix,
4188,1910,3,bainbridge st,,,bainbridge,st,suffix,BANBRADG
4189,1910,3,baltic st,,,baltic,st,suffix,BALTAC
4190,1910,3,baltic st ext,,,baltic st,ext,suffix,BALTAC ST
4191,1910,3,bancfroft pl,,,bancfroft,pl,suffix,BANCFRAFT
4192,1910,3,bancroft pl,,,bancroft,pl,suffix,BANCRAFT
4194,1910,3,banker st,,,banker,st,suffix,BANCAR
4196,1910,3,barbey st,,,barbey,st,suffix,BARBY
4197,1910,3,barrett st,,,barrett,st,suffix,BARAT
4198,1910,3,bartlett st,,,bartlett,st,suffix,BARTLAT
4200,1910,3,batchelder st,,,batchelder,st,suffix,BATCALDAR
4201,1910,3,bath av,,,bath,av,suffix,BAT
4202,1910,3,battel row,,,battel,row,suffix,BATAL
4203,1910,3,battery av,,,battery,av,suffix,BATARY
4204,1910,3,baughman pl,,,baughman,pl,suffix,BAGNAN
4206,1910,3,bay 10 st,,,bay 10,st,suffix,BY 10
4207,1910,3,bay 11 st,,,bay 11,st,suffix,BY 11
4208,1910,3,bay 13 st,,,bay 13,st,suffix,BY 13
4209,1910,3,bay 14 st,,,bay 14,st,suffix,BY 14
4210,1910,3,bay 16 st,,,bay 16,st,suffix,BY 16
4211,1910,3,bay 17 st,,,bay 17,st,suffix,BY 17
4212,1910,3,bay 19 st,,,bay 19,st,suffix,BY 19
4214,1910,3,bay 20 st,,,bay 20,st,suffix,BY 20
4215,1910,3,bay 22 st,,,bay 22,st,suffix,BY 22
4216,1910,3,bay 23 st,,,bay 23,st,suffix,BY 23
4217,1910,3,bay 25 st,,,bay 25,st,suffix,BY 25
4218,1910,3,bay 26 st,,,bay 26,st,suffix,BY 26
4219,1910,3,bay 28 st,,,bay 28,st,suffix,BY 28
4220,1910,3,bay 29 st,,,bay 29,st,suffix,BY 29
4221,1910,3,bay 31 st,,,bay 31,st,suffix,BY 31
4222,1910,3,bay 32 st,,,bay 32,st,suffix,BY 32
4223,1910,3,bay 34 st,,,bay 34,st,suffix,BY 34
4224,1910,3,bay 35 st,,,bay 35,st,suffix,BY 35
4225,1910,3,bay 37 st,,,bay 37,st,suffix,BY 37
4226,1910,3,bay 38 st,,,bay 38,st,suffix,BY 38
4230,1910,3,bay 43 st,,,bay 43,st,suffix,BY 43
4231,1910,3,bay 44 st,,,bay 44,st,suffix,BY 44
4232,1910,3,bay 46 st,,,bay 46,st,suffix,BY 46
4233,1910,3,bay 47 st,,,bay 47,st,suffix,BY 47
4235,1910,3,bay 49 st,,,bay 49,st,suffix,BY 49
4237,1910,3,bay 50 st,,,bay 50,st,suffix,BY 50
4238,1910,3,bay 7 st,,,bay 7,st,suffix,BY 7
4239,1910,3,bay 8 st,,,bay 8,st,suffix,BY 8
4240,1910,3,bay av,,,bay,av,suffix,BY
4243,1910,3,bay ridge av,,,bay ridge,av,suffix,BY RADG
4244,1910,3,bay ridge pkwy,,,bay ridge,pkwy,suffix,BY RADG
4245,1910,3,bay ridge pl,,,bay ridge,pl,suffix,BY RADG
4246,1910,3,bay st,,,bay,st,suffix,BY
4247,1910,3,bay view av,,,bay view,av,suffix,BY VAE
4248,1910,3,bay view pl,,,bay view,pl,suffix,BY VAE
4249,1910,3,bayard st,,,bayard,st,suffix,BAYAD
4250,1910,3,beach 38 st,,,beach 38,st,suffix,BAC 38
4251,1910,3,beach 40 st,,,beach 40,st,suffix,BAC 40
4252,1910,3,beach 42 st,,,beach 42,st,suffix,BAC 42
4253,1910,3,beach 43 st,,,beach 43,st,suffix,BAC 43
4254,1910,3,beach 44 st,,,beach 44,st,suffix,BAC 44
4255,1910,3,beach 45 st,,,beach 45,st,suffix,BAC 45
4256,1910,3,beach 46 st,,,beach 46,st,suffix,BAC 46
4257,1910,3,beach 47 st,,,beach 47,st,suffix,BAC 47
4258,1910,3,beach 48 st,,,beach 48,st,suffix,BAC 48
4259,1910,3,beach 49 st,,,beach 49,st,suffix,BAC 49
4260,1910,3,beach 50 st,,,beach 50,st,suffix,BAC 50
4261,1910,3,beach 51 st,,,beach 51,st,suffix,BAC 51
4262,1910,3,beach pl,,,beach,pl,suffix,BAC
4263,1910,3,beadel st,,,beadel,st,suffix,BADAL
4264,1910,3,beard st,,,beard,st,suffix,BAD
4265,1910,3,beattie st,,,beattie,st,suffix,BATY
4266,1910,3,beaumont st,,,beaumont,st,suffix,BANAD
4267,1910,3,beaver st,,,beaver,st,suffix,BAVAR
4269,1910,3,bedford av,,,bedford,av,suffix,BADFAD
4270,1910,3,bedford pl,,,bedford,pl,suffix,BADFAD
4272,1910,3,belmont av,,,belmont,av,suffix,BALNAD
4273,1910,3,belvedere st,,,belvedere,st,suffix,BALVADAR
4275,1910,3,bennett st,,,bennett,st,suffix,BANAT
4276,1910,3,benson av,,,benson,av,suffix,BANSAN
4292,1910,3,bergen pl,,,bergen,pl,suffix,BARGAN
4293,1910,3,bergen st,,,bergen,st,suffix,BARGAN
4294,1910,3,berkeley pl,,,berkeley,pl,suffix,BARCALY
4295,1910,3,berriman st,,,berriman,st,suffix,BARANAN
4296,1910,3,berry st,,,berry,st,suffix,BARY
4297,1910,3,beverley rd,,,beverley,rd,suffix,BAFARLY
4298,1910,3,blake av,,,blake,av,suffix,BLAC
4299,1910,3,bleecker st,,,bleecker,st,suffix,BLACAR
4303,1910,3,boerum pl,,,boerum,pl,suffix,BARAN
4304,1910,3,boerum st,,,boerum,st,suffix,BARAN
4305,1910,3,bogart st,,,bogart,st,suffix,BAGAD
4306,1910,3,bolivar st,,,bolivar,st,suffix,BALAVAR
4307,1910,3,bond st,,,bond,st,suffix,BAD
4310,1910,3,bowne st,,,bowne,st,suffix,BAON
4311,1910,3,box st,,,box,st,suffix,BAX
4313,1910,3,bradford st,,,bradford,st,suffix,BRADFAD
4316,1910,3,bremen st,,,bremen,st,suffix,BRANAN
4318,1910,3,brevoort pl,,,brevoort,pl,suffix,BRAFAD
4319,1910,3,bridge st,,,bridge,st,suffix,BRADG
4337,1910,3,brighton 3 st,,,brighton 3,st,suffix,BRAGTAN 3
4354,1910,3,bristol st,,,bristol,st,suffix,BRASTAL
4355,1910,3,broadway,,,broadway,,,BRADWY
4358,1910,3,brooklyn av,,,brooklyn,av,suffix,BRACLYN
4359,1910,3,broome st,,,broome,st,suffix,BRAN
4360,1910,3,brown st,,,brown,st,suffix,BRAON
4362,1910,3,bryant st,,,bryant,st,suffix,BRYAD
4363,1910,3,buckingham rd,,,buckingham,rd,suffix,BACANGAN
4364,1910,3,buffalo av,,,buffalo,av,suffix,BAFAL
4366,1910,3,burr pl,,,burr,pl,suffix,BAR
4367,1910,3,bush st,,,bush,st,suffix,
4368,1910,3,bushwick av,,,bushwick,av,suffix,BASWAC
4369,1910,3,bushwick pl,,,bushwick,pl,suffix,BASWAC
4370,1910,3,butler pl,,,butler,pl,suffix,BATLAR
4371,1910,3,butler st,,,butler,st,suffix,BATLAR
4375,1910,3,cadman plz w,west,suffix,cadman,plz,suffix,CADNAN
4376,1910,3,calhoun st,,,calhoun,st,suffix,CALAN
4377,1910,3,calyer st,,,calyer,st,suffix,CALYAR
4378,1910,3,cambridge pl,,,cambridge,pl,suffix,CANBRADG
4379,1910,3,campus pl,,,campus,pl,suffix,CANP
4380,1910,3,canal av,,,canal,av,suffix,CANAL
4383,1910,3,canarsie rd,,,canarsie,rd,suffix,CANARSY
4384,1910,3,carlton av,,,carlton,av,suffix,CARLTAN
4385,1910,3,carroll st,,,carroll,st,suffix,CARAL
4387,1910,3,cathedral pl,,,cathedral,pl,suffix,CATADRAL
4388,1910,3,catherine st,,,catherine,st,suffix,CATARAN
4389,1910,3,caton av,,,caton,av,suffix,CATAN
4390,1910,3,caton pl,,,caton,pl,suffix,CATAN
4392,1910,3,cedar st,,,cedar,st,suffix,CADAR
4395,1910,3,central av,,,central,av,suffix,CANTRAL
4396,1910,3,centre st,,,centre,st,suffix,CANTR
4397,1910,3,chapel st,,,chapel,st,suffix,CAPAL
4398,1910,3,charles pl,,,charles,pl,suffix,CARL
4399,1910,3,charles st,,,charles,st,suffix,CARL
4402,1910,3,chauncey st,,,chauncey,st,suffix,CANCY
4403,1910,3,cheever pl,,,cheever,pl,suffix,CAAFAR
4405,1910,3,chester av,,,chester,av,suffix,CASTAR
4406,1910,3,chester ct,,,chester,ct,suffix,CASTAR
4407,1910,3,chester st,,,chester,st,suffix,CASTAR
4408,1910,3,chestnut av,,,chestnut,av,suffix,CASTNAT
4409,1910,3,chestnut st,,,chestnut,st,suffix,CASTNAT
4410,1910,3,christopher av,,,christopher,av,suffix,CRASTAFAR
4411,1910,3,church av,,,church,av,suffix,CARC
4413,1910,3,clara st,,,clara,st,suffix,CLAR
4414,1910,3,clarendon rd,,,clarendon,rd,suffix,CLARANDAN
4415,1910,3,clark st,,,clark,st,suffix,CLARC
4416,1910,3,clarkson av,,,clarkson,av,suffix,CLARCSAN
4417,1910,3,classon av,,,classon,av,suffix,CLASAN
4418,1910,3,clay st,,,clay,st,suffix,CLY
4419,1910,3,clermont av,,,clermont,av,suffix,CLARNAD
4420,1910,3,cleveland st,,,cleveland,st,suffix,CLAFALAD
4421,1910,3,clifford pl,,,clifford,pl,suffix,CLAFAD
4422,1910,3,clifton pl,,,clifton,pl,suffix,CLAFTAN
4423,1910,3,clinton av,,,clinton,av,suffix,CLANTAN
4424,1910,3,clinton pl,,,clinton,pl,suffix,CLANTAN
4425,1910,3,clinton st,,,clinton,st,suffix,CLANTAN
4428,1910,3,clymer st,,,clymer,st,suffix,CLYNAR
4429,1910,3,coffey st,,,coffey,st,suffix,CAFY
4430,1910,3,coleman st,,,coleman,st,suffix,CALANAN
4431,1910,3,coleridge st,,,coleridge,st,suffix,CALARADG
4432,1910,3,coles st,,,coles,st,suffix,CAL
4433,1910,3,college pl,,,college,pl,suffix,CALAG
4435,1910,3,colonial rd,,,colonial,rd,suffix,CALANAL
4436,1910,3,columbia hts,,,columbia,hts,suffix,CALANB
4437,1910,3,columbia pl,,,columbia,pl,suffix,CALANB
4438,1910,3,columbia st,,,columbia,st,suffix,CALANB
4439,1910,3,columbus pl,,,columbus,pl,suffix,CALANB
4440,1910,3,commerce st,,,commerce,st,suffix,CANARC
4441,1910,3,commercial st,,,commercial,st,suffix,CANARCAL
4442,1910,3,commercial wf,,,commercial wf,,,CANARCAL WF
4443,1910,3,concord st,,,concord,st,suffix,CANCAD
4446,1910,3,coney island av,,,coney island,av,suffix,CANY ISLAD
4447,1910,3,coney island rd,,,coney island,rd,suffix,CANY ISLAD
4448,1910,3,congress st,,,congress,st,suffix,CANGR
4449,1910,3,conklin av,,,conklin,av,suffix,CANCLAN
4450,1910,3,conover st,,,conover,st,suffix,CANAVAR
4451,1910,3,conselyea st,,,conselyea,st,suffix,CANSALY
4452,1910,3,conway st,,,conway,st,suffix,CANWY
4453,1910,3,cook st,,,cook,st,suffix,CAC
4454,1910,3,cooper st,,,cooper,st,suffix,CAPAR
4455,1910,3,corbin pl,,,corbin,pl,suffix,CARBAN
4456,1910,3,cornelia st,,,cornelia,st,suffix,CARNAL
4457,1910,3,cornells aly,,,cornells,aly,suffix,CARNAL
4458,1910,3,cortelyou rd,,,cortelyou,rd,suffix,CARTALY
4459,1910,3,cortland st,,,cortland,st,suffix,CARTLAD
4460,1910,3,court sq,,,court,sq,suffix,CAD
4461,1910,3,court st,,,court,st,suffix,CAD
4464,1910,3,covert st,,,covert,st,suffix,CAVAD
4467,1910,3,cranberry st,,,cranberry,st,suffix,CRANBARY
4468,1910,3,crawford av,,,crawford,av,suffix,CRAFAD
4469,1910,3,creamer st,,,creamer,st,suffix,CRANAR
4470,1910,3,crescent st,,,crescent,st,suffix,CRASCAD
4472,1910,3,crooke av,,,crooke,av,suffix,CRAC
4473,1910,3,cropsey av,,,cropsey,av,suffix,CRAPSY
4474,1910,3,cropseys ln,,,cropseys,ln,suffix,CRAPSY
4476,1910,3,crown st,,,crown,st,suffix,CRAON
4477,1910,3,crystal st,,,crystal,st,suffix,CRYSTAL
4479,1910,3,cumberland st,,,cumberland,st,suffix,CANBARLAD
4480,1910,3,cypress av,,,cypress,av,suffix,CYPR
4482,1910,3,dahill rd,,,dahill,rd,suffix,DAHAL
4483,1910,3,dahlgren pl,,,dahlgren,pl,suffix,DALGRAN
4486,1910,3,danforth st,,,danforth,st,suffix,DANFART
4488,1910,3,dean st,,,dean,st,suffix,DAN
4489,1910,3,dearborn ct,,,dearborn,ct,suffix,DARBARN
4490,1910,3,debevoise av,,,debevoise,av,suffix,DABAFAS
4491,1910,3,debevoise pl,,,debevoise,pl,suffix,DABAFAS
4492,1910,3,debevoise st,,,debevoise,st,suffix,DABAFAS
4493,1910,3,decatur st,,,decatur,st,suffix,DACATAR
4494,1910,3,degraw st,,,degraw,st,suffix,DAGR
4495,1910,3,dekalb av,,,dekalb,av,suffix,DACALB
4496,1910,3,dekoven ct,,,dekoven,ct,suffix,DACAVAN
4497,1910,3,delamere pl,,,delamere,pl,suffix,DALANAR
4499,1910,3,delavan st,,,delavan,st,suffix,DALAVAN
4500,1910,3,delmonico pl,,,delmonico,pl,suffix,DALNANAC
4501,1910,3,dennett pl,,,dennett,pl,suffix,DANAT
4503,1910,3,denton pl,,,denton,pl,suffix,DANTAN
4504,1910,3,denyse st,,,denyse,st,suffix,DANYS
4507,1910,3,desales pl,,,desales,pl,suffix,DASAL
4508,1910,3,desmond ct,,,desmond,ct,suffix,DASNAD
4509,1910,3,devoe st,,,devoe,st,suffix,DAF
4510,1910,3,dewey pl,,,dewey,pl,suffix,DAEY
4512,1910,3,diamond st,,,diamond,st,suffix,DANAD
4513,1910,3,dickinson st,,,dickinson,st,suffix,DACANSAN
4514,1910,3,dikeman st,,,dikeman,st,suffix,DACANAN
4516,1910,3,ditmars st,,,ditmars,st,suffix,DATNAR
4517,1910,3,ditmas av,,,ditmas,av,suffix,DATN
4518,1910,3,division av,,,division,av,suffix,DAVASAN
4519,1910,3,division pl,,,division,pl,suffix,DAVASAN
4520,1910,3,dixons aly,,,dixons,aly,suffix,DAXAN
4521,1910,3,dobbin st,,,dobbin,st,suffix,DABAN
4523,1910,3,dock st,,,dock,st,suffix,DAC
4524,1910,3,dodworth st,,,dodworth,st,suffix,DADWART
4525,1910,3,dooley st,,,dooley,st,suffix,DALY
4526,1910,3,dorchester rd,,,dorchester,rd,suffix,DARCASTAR
4527,1910,3,doscher st,,,doscher,st,suffix,DASSAR
4528,1910,3,doughty st,,,doughty,st,suffix,DAGTY
4529,1910,3,douglas st,,,douglas,st,suffix,DAGL
4530,1910,3,douglass st,,,douglass,st,suffix,DAGL
4531,1910,3,dover st,,,dover,st,suffix,DAVAR
4532,1910,3,downing st,,,downing,st,suffix,DAONANG
4534,1910,3,dresden st,,,dresden,st,suffix,DRASDAN
4535,1910,3,drew st,,,drew,st,suffix,DRAE
4536,1910,3,driggs av,,,driggs,av,suffix,DRAG
4538,1910,3,duffield st,,,duffield,st,suffix,DAFALD
4539,1910,3,dumont av,,,dumont,av,suffix,DANAD
4540,1910,3,dunham pl,,,dunham,pl,suffix,DANAN
4541,1910,3,dunne ct,,,dunne,ct,suffix,DAN
4542,1910,3,dupont st,,,dupont,st,suffix,DAPAD
4543,1910,3,durland pl,,,durland,pl,suffix,DARLAD
4545,1910,3,duryea pl,,,duryea,pl,suffix,DARY
4546,1910,3,dwight st,,,dwight,st,suffix,DWAGT
4548,1910,3,e 10 st,east,prefix,10,st,suffix,10
4549,1910,3,e 100 st,east,prefix,100,st,suffix,100
4550,1910,3,e 101 st,east,prefix,101,st,suffix,101
4551,1910,3,e 102 st,east,prefix,102,st,suffix,102
4552,1910,3,e 103 st,east,prefix,103,st,suffix,103
4553,1910,3,e 104 st,east,prefix,104,st,suffix,104
4554,1910,3,e 105 st,east,prefix,105,st,suffix,105
4556,1910,3,e 107 st,east,prefix,107,st,suffix,107
4560,1910,3,e 12 st,east,prefix,12,st,suffix,12
4561,1910,3,e 13 st,east,prefix,13,st,suffix,13
4562,1910,3,e 14 st,east,prefix,14,st,suffix,14
4563,1910,3,e 15 st,east,prefix,15,st,suffix,15
4564,1910,3,e 16 st,east,prefix,16,st,suffix,16
4565,1910,3,e 17 st,east,prefix,17,st,suffix,17
4566,1910,3,e 18 st,east,prefix,18,st,suffix,18
4567,1910,3,e 19 st,east,prefix,19,st,suffix,19
4568,1910,3,e 2 st,east,prefix,2,st,suffix,2
4569,1910,3,e 21 st,east,prefix,21,st,suffix,21
4570,1910,3,e 22 st,east,prefix,22,st,suffix,22
4571,1910,3,e 23 st,east,prefix,23,st,suffix,23
4572,1910,3,e 24 st,east,prefix,24,st,suffix,24
4573,1910,3,e 25 st,east,prefix,25,st,suffix,25
4574,1910,3,e 26 st,east,prefix,26,st,suffix,26
4575,1910,3,e 27 st,east,prefix,27,st,suffix,27
4576,1910,3,e 28 st,east,prefix,28,st,suffix,28
4577,1910,3,e 29 st,east,prefix,29,st,suffix,29
4578,1910,3,e 3 st,east,prefix,3,st,suffix,3
4580,1910,3,e 31 st,east,prefix,31,st,suffix,31
4581,1910,3,e 32 st,east,prefix,32,st,suffix,32
4582,1910,3,e 33 st,east,prefix,33,st,suffix,33
4583,1910,3,e 34 st,east,prefix,34,st,suffix,34
4584,1910,3,e 35 st,east,prefix,35,st,suffix,35
4585,1910,3,e 36 st,east,prefix,36,st,suffix,36
4586,1910,3,e 37 st,east,prefix,37,st,suffix,37
4587,1910,3,e 38 st,east,prefix,38,st,suffix,38
4588,1910,3,e 39 st,east,prefix,39,st,suffix,39
4589,1910,3,e 4 st,east,prefix,4,st,suffix,4
4590,1910,3,e 40 st,east,prefix,40,st,suffix,40
4591,1910,3,e 41 st,east,prefix,41,st,suffix,41
4592,1910,3,e 42 st,east,prefix,42,st,suffix,42
4593,1910,3,e 43 st,east,prefix,43,st,suffix,43
4594,1910,3,e 45 st,east,prefix,45,st,suffix,45
4595,1910,3,e 46 st,east,prefix,46,st,suffix,46
4597,1910,3,e 48 st,east,prefix,48,st,suffix,48
4598,1910,3,e 49 st,east,prefix,49,st,suffix,49
4599,1910,3,e 5 st,east,prefix,5,st,suffix,5
4600,1910,3,e 51 st,east,prefix,51,st,suffix,51
4601,1910,3,e 52 st,east,prefix,52,st,suffix,52
4602,1910,3,e 53 pl,east,prefix,53,pl,suffix,53
4603,1910,3,e 53 st,east,prefix,53,st,suffix,53
4604,1910,3,e 54 st,east,prefix,54,st,suffix,54
4605,1910,3,e 55 st,east,prefix,55,st,suffix,55
4606,1910,3,e 56 st,east,prefix,56,st,suffix,56
4607,1910,3,e 57 st,east,prefix,57,st,suffix,57
4608,1910,3,e 58 st,east,prefix,58,st,suffix,58
4609,1910,3,e 59 st,east,prefix,59,st,suffix,59
4610,1910,3,e 6 st,east,prefix,6,st,suffix,6
4611,1910,3,e 60 st,east,prefix,60,st,suffix,60
4612,1910,3,e 61 st,east,prefix,61,st,suffix,61
4619,1910,3,e 69 st,east,prefix,69,st,suffix,69
4620,1910,3,e 7 st,east,prefix,7,st,suffix,7
4621,1910,3,e 70 st,east,prefix,70,st,suffix,70
4622,1910,3,e 71 st,east,prefix,71,st,suffix,71
4623,1910,3,e 72 st,east,prefix,72,st,suffix,72
4624,1910,3,e 73 st,east,prefix,73,st,suffix,73
4625,1910,3,e 74 st,east,prefix,74,st,suffix,74
4631,1910,3,e 8 st,east,prefix,8,st,suffix,8
4633,1910,3,e 81 st,east,prefix,81,st,suffix,81
4634,1910,3,e 82 st,east,prefix,82,st,suffix,82
4635,1910,3,e 83 st,east,prefix,83,st,suffix,83
4636,1910,3,e 84 st,east,prefix,84,st,suffix,84
4637,1910,3,e 85 st,east,prefix,85,st,suffix,85
4638,1910,3,e 86 st,east,prefix,86,st,suffix,86
4639,1910,3,e 87 st,east,prefix,87,st,suffix,87
4640,1910,3,e 88 st,east,prefix,88,st,suffix,88
4641,1910,3,e 89 st,east,prefix,89,st,suffix,89
4642,1910,3,e 9 st,east,prefix,9,st,suffix,9
4643,1910,3,e 91 st,east,prefix,91,st,suffix,91
4644,1910,3,e 92 st,east,prefix,92,st,suffix,92
4645,1910,3,e 93 st,east,prefix,93,st,suffix,93
4646,1910,3,e 94 st,east,prefix,94,st,suffix,94
4647,1910,3,e 95 st,east,prefix,95,st,suffix,95
4648,1910,3,e 96 st,east,prefix,96,st,suffix,96
4649,1910,3,e 98 st,east,prefix,98,st,suffix,98
4650,1910,3,e 99 st,east,prefix,99,st,suffix,99
4652,1910,3,e new york av,east,prefix,new york,av,suffix,NAE YARC
4653,1910,3,eagle st,,,eagle,st,suffix,EAGL
4656,1910,3,eastern pkwy,,,eastern,pkwy,suffix,EASTARN
4658,1910,3,eckford st,,,eckford,st,suffix,ECFAD
4663,1910,3,eldert ln,,,eldert,ln,suffix,ELDAD
4664,1910,3,eldert st,,,eldert,st,suffix,ELDAD
4665,1910,3,elizabeth pl,,,elizabeth,pl,suffix,ELASABAT
4666,1910,3,ellery st,,,ellery,st,suffix,ELARY
4667,1910,3,elm av,,,elm,av,suffix,ELN
4668,1910,3,elm pl,,,elm,pl,suffix,ELN
